gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
367043699																																																											W	Herbarium W			6					94227		Schlechter,R. Pl. schlecht. austro-afric. Iter II																													1896-09-13																						ZAF					Terra Capensis: Regio occidentalis: Tulbagh Road, 600'.		180																																																			R. Schlechter													Heliophila macowaniana Schltr.																								
436998059																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739667																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739667	P00739667		Pritzel, E.						fl				hb																		496	1901-8				1901	8																	Australie	au					Disctrict Swan : prope mare																																																																	Heliophila pumila Benth.																			Benth.					
437789064																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739676																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739676	P00739676		Schlechter, F.R.R.						fl fr				hb																		1062	1892-7-6				1892	7	6																Afrique Australe	za					Wynberg																																																																	Heliophila pusilla L.f.																			L.f.					
437994189																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739728																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739728	P00739728		Zeyher, C.L.P.						fl				hb																		48																							Afrique australe	za					Dornhoogde. In planitie capensi																																																																	Heliophila trifida Thunb.																			Thunb.					
437995906																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739527																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739527	P00739527		Drège, J.F.						fert				hb																		7550	1830-11-8				1830	11	8																Afrique australe	za					Liliefontein																																																																	Heliophila amplexicaulis L.f.																			L.f.					
437995914																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739601																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739601	P00739601		Zeyher, C.L.P.						fert				hb																		1911						5																	Afrique australe	za					In monte Vanstaadesberg																																																																	Heliophila elongata (Thunb.) DC.																			(Thunb.) DC.					
438205619																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739697																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739697	P00739697		Drège, J.F.						fl fr				hb																		s.n.	1830-10				1830	10																	Afrique Australe	za					Plantes du Cap : Kaus																																																																	Heliophila scoparia Burch. & DC.																			Burch. & DC.					
438329176																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739610																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739610	P00739610		Schlechter, F.R.R.										hb																		8192	1896-7-18				1896	7	18																Afrique Australe	za					Karee Bergen																																																																	Heliophila lactea Schltr.																			Schltr.					
438329305																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739543																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739543	P00739543		Zeyher, C.L.P.						fl fr				hb																		s.n.						12																	Afrique australe	za					"In collibus ad fluvios ""Loeri et Camtoursrivier"" altit. II (Uitenhage)"																																																																	Heliophila callosa (L.f.) DC.																			(L.f.) DC.					
438649394																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739533																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739533	P00739533		Schlechter, F.R.R.						fer				hb																		8229	1896-7-20				1896	7	20																Afrique australe	za					Karee Bergen																																																																	Heliophila arenaria Sond.																			Sond.					
438662102																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739663																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739663	P00739663		Drège, J.F.						fert				hb																		s.n.																							Afrique Australe	za					Cap de Bonne Espérance																																																																	Heliophila pubescens Burch.																			Burch.					
438818893																										http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739668																																	MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00739668	P00739668		Drège, J.F.						fr				hb																		s.n.	1833-9-25				1833	9	25																Afrique du Sud	za					Paarl																																																																	Heliophila pusilla L.f.																			L.f.					
287010643																																																											GRBGT	PRECIS			PreservedSpecimen					SCHG5510-23																																			2004	9	11												Africa				SOUTH AFRICA					R62 ± 6 km from Langkloof turnoff on Oudtshoorn road.		152.40000	152.40000																																																															Heliophila sp.								Plantae		Dicotyledons		BRASSICACEAE	Heliophila		sp.									
287010650																																																											GRBGT	PRECIS			PreservedSpecimen					SCHG4871-15																																			1965	8	8												Africa				SOUTH AFRICA					Layton.		1219.20000	1219.20000																																																															Heliophila thunbergii (Eckl. & Zeyh.) Steud. var. thunbergii								Plantae		Dicotyledons		BRASSICACEAE	Heliophila		thunbergii				(Eckl. & Zeyh.) Steud.					
317865240																																																											FR	Herbarium Senckenbergianum			PreservedSpecimen					FR-0090820																															23.10.1985																						Germany					neue, an Einschleppungen reiche Kleesaat im Stredenitzer Feld, südl. der Uni Lübeck																																																																		Heliophila coronopifolia Lam.												Brassicaceae												
329092599																																																											SANBI	MSB			PreservedSpecimen					Cp2008-3843-[1967]																																			2	11	30																South Africa		Western Cape			Not available																			-32.8750000	19.6250000																																														Heliophila cornuta												BRASSICACEAE	Heliophila		cornuta									
1230807755																																																											W	Herbarium W			PreservedSpecimen					0009163		Ecklon,C.F. 89																													18##-12																						ZAF					"Ad montes (altit. IV) apud ""Silo in Tambukiland""."																																																					F. Cabezas (W) 2008-11-19													Heliophila brassicifolia Eckl. & Zeyh.																								
1230807825																																																											W	Herbarium W			PreservedSpecimen					0009167		Ecklon,C.F. & Zeyher,C.L.P. 101																																																			ZAF					"In campis inter frutices ad fluvium ""Zwartkopsrivier"", tum apud ""Bethelsdorp"" (Uitenhage)."																																																					A. Igersheim (W) 2007													Heliophila brachycarpa Meisn.																								
1230807923																																																											W	Herbarium W			PreservedSpecimen					0009165		Drège,J.F. 7576 a																													18##-08																						ZAF					Drège (1843) in Flora 26: 85 & 86: locality IIIAe26: Paarlberg, an steinigen und felsigen Oertern, August, September, October.		450	600																																																		Anonymous													Heliophila concatenata Sond.																								
